date,count,amount
2010-10-15 00:00:00,13075,5316137.110000006
2010-10-16 00:00:00,1099,373383.08
2010-10-17 00:00:00,719,228230.02000000002
2010-10-18 00:00:00,4653,5315534.989999998
2010-10-19 00:00:00,3782,4864377.700000011
2010-10-20 00:00:00,6050,5732694.89999999
2010-10-21 00:00:00,6194,5328932.030000001
2010-10-22 00:00:00,7676,4556530.689999991
2010-10-23 00:00:00,1605,978832.8699999999
2010-10-24 00:00:00,811,259868.35000000006
2010-10-25 00:00:00,4284,3455364.6100000013
2010-10-26 00:00:00,3576,4825202.280000001
2010-10-27 00:00:00,3526,3468821.2600000007
2010-10-28 00:00:00,5230,3585236.3499999987
2010-10-29 00:00:00,12317,2829401.9499999993
2010-10-30 00:00:00,1232,239088.1
2010-10-31 00:00:00,1717,210677.16999999984
2010-11-01 00:00:00,4274,1779176.8700000024
2010-11-02 00:00:00,1960,1103143.8700000003
2010-11-03 00:00:00,1929,1015803.0700000001
2010-11-04 00:00:00,1588,696361.24
2010-11-05 00:00:00,5670,653169.4800000002
2010-11-06 00:00:00,175,62960.38
2010-11-07 00:00:00,191,44114.8
2010-11-08 00:00:00,1491,671120.48
2010-11-09 00:00:00,1406,561310.6900000003
2010-11-10 00:00:00,4166,701902.389999999
2010-11-11 00:00:00,406,382749.32999999996
2010-11-12 00:00:00,8019,992116.7500000062
2010-11-13 00:00:00,116,147168.26000000004
2010-11-14 00:00:00,145,52656.58
2010-11-15 00:00:00,9131,1305138.9600000018
2010-11-16 00:00:00,3174,607453.7500000013
2010-11-17 00:00:00,1682,649771.1900000001
2010-11-18 00:00:00,1826,719856.3800000013
2010-11-19 00:00:00,5626,1098263.0999999994
2010-11-20 00:00:00,236,40681.659999999996
2010-11-21 00:00:00,134,37225.0
2010-11-22 00:00:00,1618,748262.9399999998
2010-11-23 00:00:00,3464,863390.8799999998
2010-11-24 00:00:00,5434,497282.0200000006
2010-11-25 00:00:00,972,187923.91
2010-11-26 00:00:00,5369,305314.68999999884
2010-11-27 00:00:00,99,26285.0
2010-11-28 00:00:00,130,82874.65
2010-11-29 00:00:00,2247,682177.5099999987
2010-11-30 00:00:00,8299,1581866.9599999927
2010-12-01 00:00:00,3149,930343.9099999989
2010-12-02 00:00:00,2312,1033928.0700000022
2010-12-03 00:00:00,9761,1043376.1499999993
2010-12-04 00:00:00,220,82050.58
2010-12-05 00:00:00,278,119953.04999999999
2010-12-06 00:00:00,4736,1428860.2800000021
2010-12-07 00:00:00,2468,5140062.029999999
2010-12-08 00:00:00,3044,2377869.869999991
2010-12-09 00:00:00,4145,2409003.9700000007
2010-12-10 00:00:00,9454,2896943.3900000034
2010-12-11 00:00:00,864,911559.67
2010-12-12 00:00:00,383,44262.36
2010-12-13 00:00:00,1981,442737.55000000005
2010-12-14 00:00:00,2175,337721.23
2010-12-15 00:00:00,6728,461025.1499999994
2010-12-16 00:00:00,2485,217548.01999999967
2010-12-17 00:00:00,4767,354520.22999999934
2010-12-18 00:00:00,166,24784.98
2010-12-19 00:00:00,179,56691.59
2010-12-20 00:00:00,3523,603648.4599999995
2010-12-21 00:00:00,2911,224844.05999999898
2010-12-22 00:00:00,2373,171341.9199999999
2010-12-23 00:00:00,3111,226452.81
2010-12-24 00:00:00,3312,122037.43000000002
2010-12-25 00:00:00,1406,146613.31
2010-12-26 00:00:00,315,35595.75
2010-12-27 00:00:00,968,180063.16999999993
2010-12-28 00:00:00,668,127708.14
2010-12-29 00:00:00,1849,245788.75
2010-12-30 00:00:00,3901,241040.75999999972
2010-12-31 00:00:00,9488,956053.8200000013
2011-01-01 00:00:00,620,78010.01000000001
2011-01-02 00:00:00,327,9839.66
2011-01-03 00:00:00,1592,177855.50999999946
2011-01-04 00:00:00,1538,219580.27
2011-01-05 00:00:00,3465,292846.0399999991
2011-01-06 00:00:00,3347,286876.7400000002
2011-01-07 00:00:00,5456,476190.70999999903
2011-01-08 00:00:00,104,15980.2
2011-01-09 00:00:00,500,81019.23999999999
2011-01-10 00:00:00,2159,183452.20000000042
2011-01-11 00:00:00,2642,177021.76999999984
2011-01-12 00:00:00,2777,275731.2200000015
2011-01-13 00:00:00,1269,184590.90999999997
2011-01-14 00:00:00,8242,1440197.9400000055
2011-01-15 00:00:00,1007,56516.15000000003
2011-01-16 00:00:00,822,44983.129999999976
2011-01-17 00:00:00,245,44625.92999999999
2011-01-18 00:00:00,2113,275234.2500000002
2011-01-19 00:00:00,1261,139856.07000000004
2011-01-20 00:00:00,5022,305709.75999999896
2011-01-21 00:00:00,7863,302421.75999999914
2011-01-22 00:00:00,228,15255.82
2011-01-23 00:00:00,188,10250.21
2011-01-24 00:00:00,1374,268693.56999999995
2011-01-25 00:00:00,2568,340303.0499999998
2011-01-26 00:00:00,1398,234691.47000000006
2011-01-27 00:00:00,675,140301.69
2011-01-28 00:00:00,4679,473559.64999999956
2011-01-29 00:00:00,146,15045.7
2011-01-30 00:00:00,272,50746.92
2011-01-31 00:00:00,6903,462510.53
2011-02-01 00:00:00,1902,178859.3300000001
2011-02-02 00:00:00,1646,152117.24000000008
2011-02-03 00:00:00,2098,231411.45000000022
2011-02-04 00:00:00,6372,330013.1799999986
2011-02-05 00:00:00,446,30197.560000000005
2011-02-06 00:00:00,239,15485.77
2011-02-07 00:00:00,1447,233046.5300000005
2011-02-08 00:00:00,2227,238024.01999999996
2011-02-09 00:00:00,1398,194678.51
2011-02-10 00:00:00,1378,314230.55000000016
2011-02-11 00:00:00,3467,343188.69999999943
2011-02-12 00:00:00,192,28636.549999999996
2011-02-13 00:00:00,306,25231.510000000002
2011-02-14 00:00:00,1722,349683.73000000004
2011-02-15 00:00:00,5998,353773.499999999
2011-02-16 00:00:00,2487,269885.7099999997
2011-02-17 00:00:00,2136,246499.33999999994
2011-02-18 00:00:00,4862,331091.2599999975
2011-02-19 00:00:00,210,37637.28
2011-02-20 00:00:00,2672,130141.23999999993
2011-02-21 00:00:00,715,164540.93
2011-02-22 00:00:00,1500,224925.71999999997
2011-02-23 00:00:00,1697,512925.3900000001
2011-02-24 00:00:00,2154,535249.5599999992
2011-02-25 00:00:00,6317,417279.0499999996
2011-02-26 00:00:00,356,73041.8
2011-02-27 00:00:00,232,14481.460000000001
2011-02-28 00:00:00,7573,718876.7100000016
2011-03-01 00:00:00,1962,357256.920000001
2011-03-02 00:00:00,1175,229487.10000000003
2011-03-03 00:00:00,2627,194241.65999999992
2011-03-04 00:00:00,5726,403825.8299999985
2011-03-05 00:00:00,1348,131680.39
2011-03-06 00:00:00,199,26078.66
2011-03-07 00:00:00,1377,330348.3499999998
2011-03-08 00:00:00,986,102357.38999999997
2011-03-09 00:00:00,1126,194857.22999999992
2011-03-10 00:00:00,1672,178697.75000000006
2011-03-11 00:00:00,3032,265902.4199999997
2011-03-12 00:00:00,112,14949.53
2011-03-13 00:00:00,218,16892.420000000002
2011-03-14 00:00:00,1282,171146.59999999986
2011-03-15 00:00:00,7131,429729.1200000005
2011-03-16 00:00:00,1335,211108.06999999972
2011-03-17 00:00:00,2893,167317.0900000001
2011-03-18 00:00:00,5808,300877.86999999883
2011-03-19 00:00:00,153,11574.509999999998
2011-03-20 00:00:00,1554,63172.32000000021
2011-03-21 00:00:00,1698,168353.92999999993
2011-03-22 00:00:00,1801,258907.02
2011-03-23 00:00:00,1000,189364.41000000003
2011-03-24 00:00:00,807,161551.97000000003
2011-03-25 00:00:00,5537,472832.74999999965
2011-03-26 00:00:00,268,26903.49
2011-03-27 00:00:00,194,9392.41
2011-03-28 00:00:00,2496,260026.77999999982
2011-03-29 00:00:00,709,545732.2100000001
2011-03-30 00:00:00,1084,163398.43000000002
2011-03-31 00:00:00,10025,593920.0100000007
2011-04-01 00:00:00,6631,325761.1300000009
2011-04-02 00:00:00,190,80905.25
2011-04-03 00:00:00,248,12150.78
2011-04-04 00:00:00,1144,195237.31999999992
2011-04-05 00:00:00,2346,367864.5300000001
2011-04-06 00:00:00,1929,191802.63000000003
2011-04-07 00:00:00,530,113624.5
2011-04-08 00:00:00,2412,521681.62999999936
2011-04-09 00:00:00,113,37183.4
2011-04-10 00:00:00,301,30727.32
2011-04-11 00:00:00,799,178605.69000000015
2011-04-12 00:00:00,821,140251.47000000006
2011-04-13 00:00:00,1284,147475.57000000007
2011-04-14 00:00:00,5463,328590.87999999995
2011-04-15 00:00:00,10713,463664.4100000001
2011-04-16 00:00:00,225,19279.060000000005
2011-04-17 00:00:00,90,9681.98
2011-04-18 00:00:00,1828,220756.54000000044
2011-04-19 00:00:00,1019,189839.05999999997
2011-04-20 00:00:00,2055,203909.3699999998
2011-04-21 00:00:00,3223,264631.56999999983
2011-04-22 00:00:00,2973,157517.77999999985
2011-04-23 00:00:00,1110,40677.00000000007
2011-04-24 00:00:00,65,5891.840000000001
2011-04-25 00:00:00,2458,414710.58000000013
2011-04-26 00:00:00,1116,194784.12
2011-04-27 00:00:00,678,119478.59999999999
2011-04-28 00:00:00,2320,159237.6699999999
2011-04-29 00:00:00,10404,721201.5999999971
2011-04-30 00:00:00,749,72946.52999999997
2011-05-01 00:00:00,587,68508.64000000001
2011-05-02 00:00:00,725,774030.8699999993
2011-05-03 00:00:00,1016,520514.31
2011-05-04 00:00:00,1222,388946.13
2011-05-05 00:00:00,1974,206732.30000000002
2011-05-06 00:00:00,3493,205797.18999999997
2011-05-07 00:00:00,74,6934.4
2011-05-08 00:00:00,77,39517.36
2011-05-09 00:00:00,675,102890.9800000001
2011-05-10 00:00:00,963,422787.61
2011-05-11 00:00:00,931,307150.8000000001
2011-05-12 00:00:00,2262,244652.60999999987
2011-05-13 00:00:00,8116,333101.63999999885
2011-05-14 00:00:00,190,23456.97
2011-05-15 00:00:00,936,63828.47999999997
2011-05-16 00:00:00,1788,274529.9100000009
2011-05-17 00:00:00,955,354099.08999999997
2011-05-18 00:00:00,2725,360685.0899999996
2011-05-19 00:00:00,687,303063.19999999995
2011-05-20 00:00:00,5527,473028.6099999993
2011-05-21 00:00:00,145,11033.97
2011-05-22 00:00:00,72,2941.64
2011-05-23 00:00:00,1724,278792.17000000004
2011-05-24 00:00:00,745,118838.35999999996
2011-05-25 00:00:00,2183,216699.5
2011-05-26 00:00:00,4565,295990.23
2011-05-27 00:00:00,8063,1489109.4199999995
2011-05-28 00:00:00,171,6709.389999999999
2011-05-29 00:00:00,57,3304.0
2011-05-30 00:00:00,66,6998.16
2011-05-31 00:00:00,7903,577427.8199999984
2011-06-01 00:00:00,2025,291317.6200000008
2011-06-02 00:00:00,635,144961.31
2011-06-03 00:00:00,1986,188750.44999999992
2011-06-04 00:00:00,101,8265.52
2011-06-05 00:00:00,1466,61688.16000000004
2011-06-06 00:00:00,3687,732603.4400000001
2011-06-07 00:00:00,1082,386019.84
2011-06-08 00:00:00,803,301655.58999999997
2011-06-09 00:00:00,4613,275537.59999999974
2011-06-10 00:00:00,7934,766790.5099999951
2011-06-11 00:00:00,254,61326.13999999999
2011-06-12 00:00:00,136,23454.52
2011-06-13 00:00:00,1412,576873.1499999993
2011-06-14 00:00:00,1119,292287.58
2011-06-15 00:00:00,5422,525262.1799999999
2011-06-16 00:00:00,2132,321511.3800000011
2011-06-17 00:00:00,5562,313689.57999999926
2011-06-18 00:00:00,180,24100.959999999995
2011-06-19 00:00:00,182,25575.449999999997
2011-06-20 00:00:00,3106,438252.1000000002
2011-06-21 00:00:00,2264,712896.97
2011-06-22 00:00:00,966,499872.10999999987
2011-06-23 00:00:00,5044,745735.3299999996
2011-06-24 00:00:00,6039,997720.8999999975
2011-06-25 00:00:00,2452,281635.91000000003
2011-06-26 00:00:00,316,45940.5
2011-06-27 00:00:00,2165,964776.2899999982
2011-06-28 00:00:00,1296,1078956.63
2011-06-29 00:00:00,1495,1184844.0200000003
2011-06-30 00:00:00,16030,3281880.739999992
2011-07-01 00:00:00,5102,545942.2400000001
2011-07-02 00:00:00,159,23631.96
2011-07-03 00:00:00,103,7194.96
2011-07-04 00:00:00,74,12747.0
2011-07-05 00:00:00,2461,398892.30999999936
2011-07-06 00:00:00,1989,267166.13
2011-07-07 00:00:00,2226,246717.23999999996
2011-07-08 00:00:00,5534,475680.4600000016
2011-07-09 00:00:00,221,20992.309999999998
2011-07-10 00:00:00,218,31217.189999999995
2011-07-11 00:00:00,1608,222174.80000000005
2011-07-12 00:00:00,1820,309415.79000000004
2011-07-13 00:00:00,2841,1043442.9500000001
2011-07-14 00:00:00,948,384066.48
2011-07-15 00:00:00,10307,757711.1100000005
2011-07-16 00:00:00,185,74468.16999999998
2011-07-17 00:00:00,156,16251.750000000002
2011-07-18 00:00:00,1951,242040.91999999966
2011-07-19 00:00:00,682,200963.28000000003
2011-07-20 00:00:00,2369,343121.55999999895
2011-07-21 00:00:00,3868,526948.4800000001
2011-07-22 00:00:00,5617,464608.09000000154
2011-07-23 00:00:00,240,45116.68
2011-07-24 00:00:00,126,52633.72
2011-07-25 00:00:00,3565,611752.849999998
2011-07-26 00:00:00,710,273651.45999999996
2011-07-27 00:00:00,1073,223285.69000000003
2011-07-28 00:00:00,1463,382407.77999999985
2011-07-29 00:00:00,9555,541939.1099999988
2011-07-30 00:00:00,260,58581.22000000001
2011-07-31 00:00:00,1102,88195.09999999993
2011-08-01 00:00:00,2421,346733.6600000006
2011-08-02 00:00:00,611,254500.36
2011-08-03 00:00:00,1294,342767.73
2011-08-04 00:00:00,2238,285598.0199999999
2011-08-05 00:00:00,7395,397897.47000000137
2011-08-06 00:00:00,381,54975.51
2011-08-07 00:00:00,112,17786.68
2011-08-08 00:00:00,2031,1222373.5599999996
2011-08-09 00:00:00,1677,594514.7999999997
2011-08-10 00:00:00,1352,223087.2899999999
2011-08-11 00:00:00,1569,610671.0499999999
2011-08-12 00:00:00,3485,309801.8599999995
2011-08-13 00:00:00,589,260748.21
2011-08-14 00:00:00,161,32488.160000000003
2011-08-15 00:00:00,7286,692684.8999999996
2011-08-16 00:00:00,3142,365748.07000000024
2011-08-17 00:00:00,981,304765.1500000001
2011-08-18 00:00:00,3160,443748.8299999999
2011-08-19 00:00:00,6400,398063.98999999766
2011-08-20 00:00:00,1364,93363.12999999999
2011-08-21 00:00:00,337,65197.91
2011-08-22 00:00:00,1802,562908.7999999992
2011-08-23 00:00:00,1221,560171.1200000001
2011-08-24 00:00:00,1245,421256.31
2011-08-25 00:00:00,3340,680799.2899999998
2011-08-26 00:00:00,4607,620107.0499999989
2011-08-27 00:00:00,562,79029.9
2011-08-28 00:00:00,283,80006.78
2011-08-29 00:00:00,1922,843523.1599999998
2011-08-30 00:00:00,2078,534957.03
2011-08-31 00:00:00,9605,816650.109999999
2011-09-01 00:00:00,4165,865639.5899999996
2011-09-02 00:00:00,4673,512391.4400000018
2011-09-03 00:00:00,248,73620.13
2011-09-04 00:00:00,101,19329.58
2011-09-05 00:00:00,2649,171475.41000000027
2011-09-06 00:00:00,4146,468899.5399999999
2011-09-07 00:00:00,1683,485241.2699999999
2011-09-08 00:00:00,1565,526428.8199999998
2011-09-09 00:00:00,4830,627215.52
2011-09-10 00:00:00,523,93113.95
2011-09-11 00:00:00,251,73310.04
2011-09-12 00:00:00,1767,610746.6499999999
2011-09-13 00:00:00,2236,546951.6499999998
2011-09-14 00:00:00,1678,584904.9800000002
2011-09-15 00:00:00,9754,1062764.5399999977
2011-09-16 00:00:00,7526,721613.9699999975
2011-09-17 00:00:00,455,75339.11000000002
2011-09-18 00:00:00,240,44084.73000000001
2011-09-19 00:00:00,2660,818794.2099999991
2011-09-20 00:00:00,3752,659225.729999999
2011-09-21 00:00:00,3703,710252.7500000001
2011-09-22 00:00:00,2342,1100284.03
2011-09-23 00:00:00,4710,751918.24
2011-09-24 00:00:00,814,225803.48
2011-09-25 00:00:00,2156,437166.54000000004
2011-09-26 00:00:00,1806,666211.3399999999
2011-09-27 00:00:00,2305,779603.81
2011-09-28 00:00:00,1921,644468.2300000001
2011-09-29 00:00:00,4548,987479.4999999997
2011-09-30 00:00:00,14070,1181801.2700000051
2011-10-01 00:00:00,1165,211263.06000000003
2011-10-02 00:00:00,243,87704.87999999999
2011-10-03 00:00:00,2307,707670.2699999986
2011-10-04 00:00:00,1545,1156707.5100000002
2011-10-05 00:00:00,4021,1011241.7600000006
2011-10-06 00:00:00,2673,861227.2600000002
2011-10-07 00:00:00,3989,994310.1200000007
2011-10-08 00:00:00,476,96837.7
2011-10-09 00:00:00,182,161158.87
2011-10-10 00:00:00,1047,405324.00999999995
2011-10-11 00:00:00,2617,856096.7200000001
2011-10-12 00:00:00,2152,1109378.27
2011-10-13 00:00:00,4199,1044146.6499999999
2011-10-14 00:00:00,12234,1011864.2300000024
2011-10-15 00:00:00,1081,249162.96
2011-10-16 00:00:00,400,45905.26
2011-10-17 00:00:00,1822,966790.3199999993
2011-10-18 00:00:00,1905,1004522.7299999999
2011-10-19 00:00:00,2648,1293695.0900000005
2011-10-20 00:00:00,3066,1065176.4800000004
2011-10-21 00:00:00,5523,1141915.6500000018
2011-10-22 00:00:00,373,71907.26000000001
2011-10-23 00:00:00,525,74736.03
2011-10-24 00:00:00,2374,1016629.0999999997
2011-10-25 00:00:00,2842,1402139.76
2011-10-26 00:00:00,1846,1051185.7300000007
2011-10-27 00:00:00,4236,1310956.3799999994
2011-10-28 00:00:00,7831,893967.2599999922
2011-10-29 00:00:00,594,348864.94999999995
2011-10-30 00:00:00,467,163454.0
2011-10-31 00:00:00,9987,1130738.029999997
2011-11-01 00:00:00,2750,742416.5199999997
2011-11-02 00:00:00,1964,967634.47
2011-11-03 00:00:00,2391,809076.18
2011-11-04 00:00:00,6496,1171908.2900000017
2011-11-05 00:00:00,584,84857.45999999999
2011-11-06 00:00:00,242,168542.25999999998
2011-11-07 00:00:00,1788,594491.3299999996
2011-11-08 00:00:00,1523,677171.0799999997
2011-11-09 00:00:00,1863,673199.2899999999
2011-11-10 00:00:00,8887,670457.7699999994
2011-11-11 00:00:00,2263,319642.52999999974
2011-11-12 00:00:00,471,106479.27
2011-11-13 00:00:00,480,42180.0
2011-11-14 00:00:00,3030,837997.1499999993
2011-11-15 00:00:00,7281,1034733.7500000016
2011-11-16 00:00:00,3778,791040.3999999963
2011-11-17 00:00:00,4374,838426.9099999983
2011-11-18 00:00:00,4907,731623.9600000008
2011-11-19 00:00:00,265,77492.85
2011-11-20 00:00:00,1334,168176.71000000008
2011-11-21 00:00:00,3048,976119.9899999998
2011-11-22 00:00:00,1430,707532.4
2011-11-23 00:00:00,8428,393197.93999999977
2011-11-24 00:00:00,59,13626.36
2011-11-25 00:00:00,5257,396933.01999999955
2011-11-26 00:00:00,912,53626.29000000001
2011-11-27 00:00:00,190,33413.93
2011-11-28 00:00:00,3723,522894.2699999998
2011-11-29 00:00:00,2461,744430.7799999998
2011-11-30 00:00:00,9123,1065910.2499999995
2011-12-01 00:00:00,3512,922346.1299999992
2011-12-02 00:00:00,4439,543715.3899999972
2011-12-03 00:00:00,356,81482.72
2011-12-04 00:00:00,236,50099.03
2011-12-05 00:00:00,3519,912638.0400000013
2011-12-06 00:00:00,4179,562104.7899999999
2011-12-07 00:00:00,2445,786414.19
2011-12-08 00:00:00,4548,712846.6899999998
2011-12-09 00:00:00,7204,883890.7599999984
2011-12-10 00:00:00,444,88608.33000000005
2011-12-11 00:00:00,214,38457.6
2011-12-12 00:00:00,3606,651186.1000000001
2011-12-13 00:00:00,2765,615375.4800000001
2011-12-14 00:00:00,3956,567354.0699999995
2011-12-15 00:00:00,8680,1171434.1700000004
2011-12-16 00:00:00,7210,962542.8200000006
2011-12-17 00:00:00,220,52325.47
2011-12-18 00:00:00,333,53842.28
2011-12-19 00:00:00,2746,683680.9299999999
2011-12-20 00:00:00,3505,1626724.5199999975
2011-12-21 00:00:00,2576,438290.94999999995
2011-12-22 00:00:00,5050,710671.8499999994
2011-12-23 00:00:00,4912,476291.4199999959
2011-12-24 00:00:00,107,26598.9
2011-12-25 00:00:00,1146,226273.61
2011-12-26 00:00:00,891,167372.95999999996
2011-12-27 00:00:00,1421,338666.33000000013
2011-12-28 00:00:00,1875,727510.5499999998
2011-12-29 00:00:00,2435,936355.22
2011-12-30 00:00:00,11857,1572982.0000000065
2011-12-31 00:00:00,7543,3563171.830000008
2012-01-01 00:00:00,723,190251.47000000003
2012-01-02 00:00:00,394,73717.36
2012-01-03 00:00:00,3085,508790.9799999996
2012-01-04 00:00:00,2082,1293390.5400000005
2012-01-05 00:00:00,4921,782274.6900000006
2012-01-06 00:00:00,6409,788689.4799999978
2012-01-07 00:00:00,358,59715.34
2012-01-08 00:00:00,296,67112.75000000006
2012-01-09 00:00:00,2626,423307.11000000016
2012-01-10 00:00:00,1711,273361.85
2012-01-11 00:00:00,3427,634267.3799999999
2012-01-12 00:00:00,2883,468150.3000000002
2012-01-13 00:00:00,8977,523607.6099999968
2012-01-14 00:00:00,432,62174.58
2012-01-15 00:00:00,1220,138816.56999999995
2012-01-16 00:00:00,1287,179662.88
2012-01-17 00:00:00,1594,447382.460000001
2012-01-18 00:00:00,1587,678435.7999999999
2012-01-19 00:00:00,2859,422824.3199999999
2012-01-20 00:00:00,7688,580563.0099999984
2012-01-21 00:00:00,350,64967.76000000001
2012-01-22 00:00:00,265,127041.75000000006
2012-01-23 00:00:00,1036,399755.4299999999
2012-01-24 00:00:00,1102,556372.0000000001
2012-01-25 00:00:00,2176,579030.21
2012-01-26 00:00:00,1731,551521.6800000004
2012-01-27 00:00:00,4999,415110.5599999993
2012-01-28 00:00:00,404,97297.66
2012-01-29 00:00:00,152,54149.64
2012-01-30 00:00:00,1044,307651.47000000015
2012-01-31 00:00:00,9090,781250.4200000003
2012-02-01 00:00:00,2903,1196297.6100000024
2012-02-02 00:00:00,2524,387188.30999999976
2012-02-03 00:00:00,6749,599673.6899999965
2012-02-04 00:00:00,812,119916.48000000004
2012-02-05 00:00:00,284,39467.12
2012-02-06 00:00:00,3362,595479.9899999966
2012-02-07 00:00:00,1620,526789.1499999998
2012-02-08 00:00:00,1174,483682.29000000027
2012-02-09 00:00:00,2434,539436.9599999997
2012-02-10 00:00:00,4728,671350.9499999988
2012-02-11 00:00:00,475,87570.95999999999
2012-02-12 00:00:00,329,78563.89000000001
2012-02-13 00:00:00,1736,487571.5300000001
2012-02-14 00:00:00,1629,501637.69000000024
2012-02-15 00:00:00,6482,792677.0900000009
2012-02-16 00:00:00,4599,920428.3499999976
2012-02-17 00:00:00,6369,951324.429999994
2012-02-18 00:00:00,572,96549.59000000001
2012-02-19 00:00:00,518,67086.74
2012-02-20 00:00:00,1740,325582.66000000003
2012-02-21 00:00:00,2549,576414.5299999999
2012-02-22 00:00:00,1594,622501.38
2012-02-23 00:00:00,1766,421816.8499999992
2012-02-24 00:00:00,5070,627925.3099999985
2012-02-25 00:00:00,1543,252775.22999999995
2012-02-26 00:00:00,373,50372.200000000004
2012-02-27 00:00:00,1734,590012.1600000001
2012-02-28 00:00:00,2072,593390.2600000001
2012-02-29 00:00:00,9220,939381.1500000007
2012-03-01 00:00:00,4147,919772.3599999993
2012-03-02 00:00:00,5850,706560.8399999974
2012-03-03 00:00:00,515,393279.33
2012-03-04 00:00:00,427,53154.7
2012-03-05 00:00:00,3412,1002258.0999999996
2012-03-06 00:00:00,2619,467805.33999999997
2012-03-07 00:00:00,1972,484573.6500000001
2012-03-08 00:00:00,2372,622429.5499999999
2012-03-09 00:00:00,3291,672162.42
2012-03-10 00:00:00,2597,241396.12
2012-03-11 00:00:00,341,56784.83000000001
2012-03-12 00:00:00,1753,465026.33999999985
2012-03-13 00:00:00,1948,401152.56999999995
2012-03-14 00:00:00,1898,779796.3499999999
2012-03-15 00:00:00,8624,775126.4300000023
2012-03-16 00:00:00,6949,667467.3099999959
2012-03-17 00:00:00,502,235955.56
2012-03-18 00:00:00,602,133517.7
2012-03-19 00:00:00,1524,613996.69
2012-03-20 00:00:00,2747,632962.2599999999
2012-03-21 00:00:00,2964,616743.6799999996
2012-03-22 00:00:00,1852,714832.4300000007
2012-03-23 00:00:00,4054,786975.2699999993
2012-03-24 00:00:00,1185,109759.78000000003
2012-03-25 00:00:00,1290,323123.67
2012-03-26 00:00:00,2040,1291547.3300000005
2012-03-27 00:00:00,1751,1220240.29
2012-03-28 00:00:00,1726,1137112.26
2012-03-29 00:00:00,3499,726133.9000000005
2012-03-30 00:00:00,14392,1488406.6800000148
2012-03-31 00:00:00,1689,333281.449999998
2012-04-01 00:00:00,981,278552.46
2012-04-02 00:00:00,1936,1159084.9400000016
2012-04-03 00:00:00,1782,848764.0500000004
2012-04-04 00:00:00,1813,1107883.1300000001
2012-04-05 00:00:00,3475,828789.4
2012-04-06 00:00:00,3872,337066.47999999963
2012-04-07 00:00:00,503,99284.5
2012-04-08 00:00:00,207,93323.86
2012-04-09 00:00:00,1803,945874.5200000003
2012-04-10 00:00:00,2694,1206734.65
2012-04-11 00:00:00,2390,987198.4099999998
2012-04-12 00:00:00,5451,925478.2700000015
2012-04-13 00:00:00,9159,1294501.8499999992
2012-04-14 00:00:00,641,172014.52000000002
2012-04-15 00:00:00,1612,235933.33000000022
2012-04-16 00:00:00,2670,1363631.8399999982
2012-04-17 00:00:00,2224,977074.39
2012-04-18 00:00:00,2382,1139945.3899999997
2012-04-19 00:00:00,4165,1942438.4100000013
2012-04-20 00:00:00,7195,1292803.2100000018
2012-04-21 00:00:00,833,188230.37
2012-04-22 00:00:00,279,185469.05000000002
2012-04-23 00:00:00,2080,1430282.0100000007
2012-04-24 00:00:00,1816,954357.9500000002
2012-04-25 00:00:00,4442,1612216.3000000005
2012-04-26 00:00:00,6099,1611330.99
2012-04-27 00:00:00,6406,2633724.3399999933
2012-04-28 00:00:00,777,411237.08
2012-04-29 00:00:00,368,94363.45
2012-04-30 00:00:00,8114,1480617.7899999942
2012-05-01 00:00:00,3340,2675760.439999992
2012-05-02 00:00:00,2355,1605502.8600000003
2012-05-03 00:00:00,2856,1646352.33
2012-05-04 00:00:00,4568,1880577.6099999994
2012-05-05 00:00:00,2113,309998.8300000001
2012-05-06 00:00:00,303,54919.520000000004
2012-05-07 00:00:00,2407,1636135.2300000004
2012-05-08 00:00:00,2144,1485407.3899999997
2012-05-09 00:00:00,2017,2447190.7799999993
2012-05-10 00:00:00,7460,1331838.5799999994
2012-05-11 00:00:00,7329,2377471.1999999983
2012-05-12 00:00:00,658,285021.81
2012-05-13 00:00:00,432,57716.479999999996
2012-05-14 00:00:00,2898,1716107.73
2012-05-15 00:00:00,6124,3055668.3900000053
2012-05-16 00:00:00,3001,2875462.0299999933
2012-05-17 00:00:00,2313,1402018.9900000007
2012-05-18 00:00:00,3674,1846981.160000003
2012-05-19 00:00:00,1720,662850.0499999999
2012-05-20 00:00:00,2161,277980.17
2012-05-21 00:00:00,3325,1544918.9500000032
2012-05-22 00:00:00,2100,1448182.5
2012-05-23 00:00:00,1698,1113361.17
2012-05-24 00:00:00,5892,1047765.7600000005
2012-05-25 00:00:00,9177,1371946.1300000022
2012-05-26 00:00:00,431,119750.52000000003
2012-05-27 00:00:00,220,26733.839999999997
2012-05-28 00:00:00,282,242575.72
2012-05-29 00:00:00,1700,781979.17
2012-05-30 00:00:00,2714,569075.74
2012-05-31 00:00:00,9846,1121188.2499999995
2012-06-01 00:00:00,5267,1170944.6300000094
2012-06-02 00:00:00,746,117587.07999999999
2012-06-03 00:00:00,195,27270.399999999998
2012-06-04 00:00:00,1715,851328.9900000008
2012-06-05 00:00:00,2430,520549.9800000003
2012-06-06 00:00:00,1896,616817.5
2012-06-07 00:00:00,2917,531137.96
2012-06-08 00:00:00,5936,700836.2599999995
2012-06-09 00:00:00,254,64852.62
2012-06-10 00:00:00,474,104661.02999999998
2012-06-11 00:00:00,1574,561387.48
2012-06-12 00:00:00,1731,822224.9500000001
